id,price_doc
32198,7821645.4
32199,7207600
32200,8676596
32201,8197255.175
32202,3735120.5
32203,3703000
32204,6817015
32205,16580000
32206,9337296.7
32207,10076030.3
32208,6580000
32209,5351465.1
32210,6816500
32211,31850798.1
32212,5507699.3
32213,7020000
32214,8888596.5
32215,6005000
32216,6150000
32217,6155007.9
32218,5696751.6
32219,7235000
32220,4983277.6
32221,7516560
32222,5301428
32223,4831003
32224,5661000
32225,7491000
32226,8474511.1
32227,16625035
32228,10533300.6
32229,19108671.6
32230,5001221.9
32231,10070758.9
32232,4044352.6
32233,3813303.5
32234,11320000
32235,21958983.6
32236,4445000
32237,26144894.8
32238,7326295
32239,11725232
32240,6810000
32241,5583245.7
32242,5575000
32243,7810000
32244,4517000
32245,6434000
32246,17486111.2
32247,6427493.6
32248,10245000
32249,6591000
32250,4850000
32251,5900700
32252,6578000
32253,8804540.3
32254,43818573.4
32255,6180000
32256,6660343.2
32257,3710851.8
32258,5475000
32259,5943351.9
32260,6963333.3
32261,25127037.6
32262,9065006.6
32263,3195000
32264,5230000
32265,9036666.6
32266,15115000
32267,6376153.4
32268,4360000
32269,5938000
32270,11412000
32271,6888820.2
32272,3839158.6
32273,8730000
32274,5093126.8
32275,6736357.1
32276,9004667.5
32277,10575000
32278,6498000
32279,4775000
32280,5658555.5
32281,5790000
32282,10900000
32283,7745506.4
32284,4273613.2666666666
32285,12387584
32286,8315000
32287,6072820.4
32288,3375000
32289,4374186.4
32290,8704682.6
32291,3967376.7
32292,3140000
32293,4325000
32294,13934883.8
32295,5845000
32296,9115000
32297,7590000
32298,5370000
32299,4308233
32300,6237300
32301,14285203.6
32302,8432444.1
32303,6476900
32304,5143554.6
32305,6650000
32306,9233900.9
32307,12680297.6
32308,5355000
32309,7795000
32310,5800000
32311,6887821.1
32312,4488923.9
32313,5545000
32314,7019411.7
32315,10692070
32316,4424833
32317,10900769.1
32318,11326600
32319,6040000
32320,10117112.5
32321,5840000
32322,4306000
32323,7226316.5
32324,5466013.9
32325,4875952
32326,4475930.9
32327,5910000
32328,8335007.3
32329,5770000
32330,5525200
32331,7490000
32332,6770734.2
32333,8118462.3
32334,4640000
32335,8244483
32336,4672257.9
32337,7004700
32338,4982984.8
32339,8064800
32340,7850500
32341,4969000
32342,6105000
32343,6135000
32344,4138008.5
32345,6300538
32346,4875518.8
32347,3812000
32348,6724213.9
32349,5325841.9
32350,14709977.4
32351,8886734.2
32352,12000000
32353,6017500
32354,7485071.2666666675
32355,6115000
32356,6393500
32357,8230000
32358,7545000
32359,16129245
32360,4850000
32361,7770640
32362,9420343.6
32363,8134000
32364,5598356.5
32365,7900000
32366,8795000
32367,3648829.1
32368,2540000
32369,8059000
32370,3810704
32371,7555000
32372,10229828.4
32373,9716000
32374,14789392
32375,5754960.2
32376,6334522.3
32377,7525000
32378,6068000
32379,4650000
32380,7425000
32381,4790351.3
32382,8135000
32383,12407334.3
32384,5119674.2
32385,3290000
32386,9753086.5
32387,4049778.9
32388,5267354.6
32389,10927000
32390,4197799.5
32391,7762099.2
32392,7702657
32393,7072677.7
32394,4944766.7
32395,5251841.9
32396,4969161.2
32397,7769512.5
32398,5190791.4
32399,8405000
32400,5315000
32401,8424170.4
32402,3734999.8
32403,11150000
32404,5305000
32405,14303900
32406,5714667.85
32407,4443804.4
32408,4530000
32409,16322548.4
32410,4981517.5
32411,7765644.3
32412,9798471.7
32413,11075000
32414,13841882.9
32415,4876315.4
32416,10487056.4
32417,7433607.1
32418,5835000
32419,6496655.9
32420,4138519.2
32421,1817834.8
32422,5010000
32423,5282966.8666666662
32424,6820000
32425,4702855.7
32426,10265911.5
32427,12260000
32428,7105000
32429,8471458.1
32430,4120922.3
32431,9939673.4
32432,12370000
32433,3600545.7
32434,12525000
32435,7180000
32436,9109309.1
32437,10300000
32438,6907806.3
32439,4288925
32440,6590000
32441,3112274
32442,12050000
32443,5295180.4
32444,6015000
32445,8037830.6
32446,9525000
32447,8386353.7
32448,4805287
32449,11911905.3
32450,6955000
32451,8893443.6
32452,6850000
32453,6606453.5
32454,4958566.6
32455,6741093.7
32456,5647000
32457,6276107.8
32458,8485000
32459,8758977.6
32460,2177500
32461,9840000
32462,5999736.1
32463,5342500
32464,15330013.4
32465,4496069.5166666666
32466,9557863.5
32467,3735000
32468,7965000
32469,6614000
32470,11916113.4
32471,16802851.6
32472,7045000
32473,6330000
32474,4001000
32475,14032346.3
32476,6041173
32477,3996066.1
32478,7513330.4
32479,4015425.2
32480,11223230
32481,6600000
32482,4944810.5
32483,9724271.9
32484,11749656.6
32485,16188827.3
32486,6466871.9
32487,4937000
32488,12469239.3
32489,9115984
32490,6560000
32491,6395000
32492,10229828.4
32493,7976968.3
32494,4960000
32495,5367239
32496,6024833.6
32497,6935000
32498,13151666.6
32499,11023988.4
32500,4885129.3
32501,7307091
32502,4012500
32503,5050425.6
32504,4314000
32505,7008657.4
32506,6425000
32507,3692417.4
32508,8207729.3
32509,4815000
32510,15815000
32511,4533803.5
32512,5783105
32513,6006699.5
32514,6587828.5
32515,7536178
32516,6465000
32517,11411800
32518,5121861.7
32519,4459982.4
32520,2439719
32521,7092200
32522,6390000
32523,8096564.4
32524,5995000
32525,5940000
32526,10457473.5
32527,7918646.7
32528,5277868.9
32529,4967000
32530,5445000
32531,4937000
32532,13816244.7
32533,6770425
32534,5816250
32535,5776810.7
32536,11981371.3
32537,6467000.3
32538,9972970.6
32539,5865246.6
32540,7734000
32541,11245000
32542,6885000
32543,6029765.2
32544,5270753.8
32545,5047808
32546,12055000
32547,5149200
32548,4298326.8
32549,3622101.3
32550,7205316.2
32551,5542500
32552,7340000
32553,6692986
32554,10634480
32555,7216484.4
32556,9830000
32557,3827574.9
32558,6618810
32559,8051202.8
32560,6399160
32561,5590000
32562,8945800
32563,6683000
32564,6039000
32565,7412286
32566,4760685.6888888888
32567,4590116.2
32568,9967985.5
32569,6528302.5
32570,5710796
32571,5595000
32572,6463019.2
32573,7547998
32574,5040000
32575,5589354
32576,7238603.9
32577,4890000
32578,6101500
32579,8319413.2
32580,5336500
32581,4432447.4
32582,7339516.5
32583,8294098.6
32584,4806707.4
32585,4919171.8
32586,5634604.4666666668
32587,6360000
32588,6468065.3
32589,2921495.2
32590,8537847.1
32591,8335000
32592,4175535.2
32593,3372215.9
32594,4637895.3
32595,6472958.6
32596,10078892.4
32597,7900000
32598,9965891.1
32599,6057445.2
32600,5880000
32601,4853235.6
32602,7593200
32603,7420000
32604,5463000
32605,5468213.6
32606,5821000
32607,8388424.2
32608,8125000
32609,6666993
32610,5605000
32611,6525225.9
32612,3906222.7
32613,5449000
32614,10603233.333333332
32615,4288895.5
32616,5262000
32617,8433000
32618,6285000
32619,4099345.2
32620,7086800
32621,8820648
32622,16680000
32623,8430000
32624,14021586.2
32625,8550000
32626,7730000
32627,8125000
32628,9065545.8
32629,12308518
32630,6269900
32631,5290000
32632,6537000
32633,7610000
32634,6720000
32635,8286571.7
32636,5270000
32637,7828000
32638,6489501.6
32639,9029040.8
32640,4415000
32641,6615000
32642,6486500
32643,13162494.4
32644,6420836
32645,5405671.8
32646,6540000
32647,11271271
32648,6195000
32649,5481135
32650,8192427.5
32651,2514546.3
32652,9175000
32653,11514081
32654,5550000
32655,12838605
32656,4192000.75
32657,5805000
32658,7510000
32659,3439786.6
32660,5609297.8666666662
32661,7305000
32662,13125477
32663,7783929.1
32664,9852699.7
32665,12403054.8
32666,6580000
32667,6665000
32668,6795000
32669,6829806.4
32670,6786500
32671,6275000
32672,4337969.2
32673,9464000
32674,6025000
32675,5037946.8
32676,6381774
32677,4399435.8
32678,9691264.2
32679,3744449
32680,19550000
32681,8800268
32682,5013375.4
32683,12540000
32684,6308625.9
32685,6730000
32686,6930501.4
32687,5500000
32688,6058000
32689,6408196.9
32690,9176859.1
32691,8356957
32692,13104445.8
32693,7955000
32694,7471506.3
32695,9795000
32696,3705808.2
32697,5940000
32698,5915000
32699,6105000
32700,8039492.4
32701,11481746.4
32702,9460000
32703,8434000
32704,10030100
32705,8684725.6
32706,4862952.8
32707,6774915
32708,5795000
32709,5169000
32710,11310000
32711,5616940.4
32712,5365000
32713,5580000
32714,7658492.8
32715,4401175.6
32716,4998000
32717,8227500
32718,11417184
32719,7459600
32720,4860000
32721,14725000
32722,4957000
32723,2950600
32724,5685000
32725,14651320
32726,2964000
32727,4435000
32728,7188000
32729,4501033.6
32730,7990449.3
32731,5353640.5
32732,6321736.5
32733,6875000
32734,4731553.8
32735,5961324.6
32736,4276655.7
32737,5074177.2
32738,7911912.6
32739,48158980
32740,5191339.5
32741,6420000
32742,12805000
32743,6621830.1
32744,9988715.6
32745,5595000
32746,12006500
32747,6230000
32748,4550000
32749,3960712.1
32750,8655000
32751,7035000
32752,30523200
32753,6500000
32754,8525000
32755,6889672.5
32756,6730649.1
32757,12925000
32758,8333664
32759,6097000
32760,3505000
32761,4650000
32762,5474057.8
32763,7397620
32764,6461814.6
32765,5564263.8
32766,8375781.7
32767,5820000
32768,6855000
32769,7055000
32770,5780000
32771,13950000
32772,13110000
32773,5906545
32774,5155000
32775,5270000
32776,5530000
32777,5875000
32778,5130000
32779,4314495.7
32780,7090000
32781,7225000
32782,6089044
32783,10245000
32784,12200000
32785,6508303
32786,5135792.2
32787,9890834.9
32788,5011820
32789,6216680.4
32790,5139115
32791,5768890.7666666666
32792,5790000
32793,13725000
32794,1904347.4
32795,5505000
32796,5800936.4
32797,6576000
32798,6936666.666666666
32799,12489993.3
32800,4622886.4
32801,6006640
32802,6813387.5
32803,5147500
32804,11363816.8
32805,9532828
32806,5525000
32807,5485000
32808,4625000
32809,8945092.5
32810,6745000
32811,8230000
32812,5061716.2
32813,6110000
32814,4403781.7
32815,4629515
32816,4760139
32817,6410000
32818,6840000
32819,3554188.7
32820,5628000
32821,14525000
32822,5015000
32823,8637497.2
32824,6414850.3
32825,5710000
32826,10675302.6
32827,9775000
32828,4831300
32829,5275000
32830,5904579.8
32831,6922500
32832,3663025.2
32833,11595485.9
32834,10510280
32835,6543000
32836,6175000
32837,6610000
32838,4040000
32839,21240094.8
32840,6855000
32841,5096104
32842,6760327.2
32843,3875777.7333333334
32844,5644807.82
32845,6341800
32846,9634552.7
32847,3847459.7
32848,11495000
32849,4370920.9
32850,7665000
32851,8688839.9
32852,4606705.1
32853,4209752.7
32854,8555000
32855,9404832.3
32856,3979000
32857,9246914.2
32858,3842975.7
32859,5800000
32860,7043427.4
32861,5887500
32862,7437000
32863,5016280.5
32864,9073000
32865,8864240
32866,3839466
32867,2350192
32868,9731067.3
32869,6272239.2
32870,3062000
32871,4865401.2
32872,7435000
32873,4644500
32874,4629515
32875,7839088.5
32876,6294741.5
32877,8920000
32878,12976978.9
32879,3925200.1
32880,8442000
32881,8100000
32882,7831090.6
32883,4629515
32884,7131550
32885,4867201.3
32886,2800000
32887,5540213.6
32888,8593984
32889,3911037.1666666665
32890,5776158.4
32891,6517082.2333333334
32892,4940000
32893,7480000
32894,4154000
32895,8115000
32896,6240000
32897,3562739
32898,9250000
32899,6080000
32900,6335000
32901,6570000
32902,6480000
32903,6767500
32904,9882000
32905,6660000
32906,5480833.333333334
32907,5502579
32908,8985000
32909,3781261
32910,8292100
32911,9164000
32912,6556894.8
32913,7269456
32914,4769764.5
32915,7386917.5
32916,12807750
32917,5860000
32918,9423820.7
32919,10943021.5
32920,5267000
32921,4346227.4
32922,5336800
32923,5858000
32924,3418150
32925,5055000
32926,2544339.6
32927,11205000
32928,8878000
32929,9455000
32930,4600000
32931,6801046.2
32932,5795000
32933,5325000
32934,4610000
32935,10840000
32936,3814515
32937,4610000
32938,7725000
32939,5024532.8
32940,4800000
32941,9701371.7
32942,7276668.5
32943,5450000
32944,5851915.2
32945,4603000
32946,7879000
32947,11233424
32948,11800000
32949,5879000
32950,2155000
32951,7365000
32952,9655000
32953,6225000
32954,7821000
32955,9046101
32956,6010000
32957,3940897.5
32958,10418063.3
32959,11992959.9
32960,7590000
32961,11004164.8
32962,4996475.7
32963,9376722
32964,3185000
32965,8915000
32966,5491200.3
32967,7694350
32968,5665500
32969,6370000
32970,6150000
32971,6677284
32972,5149000
32973,5468333.333333334
32974,8942486.5
32975,8236693.8
32976,5015000
32977,5867511
32978,6834000
32979,5185558.9
32980,4663003.3
32981,4284000
32982,6121500
32983,8440795
32984,5323000
32985,2763000
32986,6950735.2
32987,8278459.2
32988,6192000
32989,4003423.7
32990,7925744.7
32991,3563049
32992,6041573.8
32993,4898500
32994,3478528.9
32995,7255113.2
32996,9029080
32997,7984000
32998,15315000
32999,4151433.8
33000,6590000
33001,5436446.5333333332
33002,5215000
33003,5063535.1
33004,6128627.8
33005,6572269.3
33006,9765000
33007,5080000
33008,2518915
33009,5945000
33010,5140000
33011,5191182.9
33012,5644343.2
33013,4348465.7
33014,5381492
33015,4772675.3
33016,4706700
33017,5035000
33018,5663000
33019,6738105.4
33020,6366260.8
33021,6986634.7
33022,5765000
33023,8566200
33024,16633256.8
33025,2570000
33026,5716885.5
33027,4252809
33028,6340715.9
33029,7050000
33030,8536491.8
33031,3480000
33032,7210000
33033,6586960.8
33034,4154539
33035,7404000
33036,5358000
33037,7762000
33038,7660000
33039,6390527.2
33040,8945000
33041,4578595.8
33042,9030479
33043,7122727.7
33044,6085000
33045,16855000
33046,7058763.4
33047,9246608.2
33048,8777000
33049,17928640.5
33050,8789000
33051,6685000
33052,10223200.4
33053,6074929.9
33054,4780214.2
33055,11695000
33056,5256431.2666666666
33057,8946666.6
33058,6750000
33059,10480000
33060,3929500
33061,5385000
33062,6420000
33063,6752918.9
33064,5599443.2
33065,6905550
33066,6295000
33067,5810000
33068,6505000
33069,11219243.6
33070,11851658.8
33071,11316757.6
33072,5409600
33073,3856043.8
33074,13960674.1
33075,4848384.5
33076,7435604.8
33077,7100000
33078,4933793.3
33079,8985468.5
33080,6495000
33081,16610000
33082,8275000
33083,6493000
33084,3089000
33085,11601088.6
33086,10542601.7
33087,5190000
33088,4425000
33089,9660000
33090,10038000
33091,4455000
33092,5532034.9
33093,12717310.4
33094,5118726.7
33095,2989306.2
33096,7415000
33097,4925000
33098,6671319
33099,6592000
33100,6650631.6
33101,5290000
33102,6590000
33103,2051552.4
33104,4137392.9
33105,13280000
33106,3964000
33107,3843110.4
33108,12134926
33109,4525000
33110,5788166.05
33111,4768000
33112,4972304.7
33113,6258000
33114,4113941.7
33115,9906959.5
33116,5509900
33117,5798000
33118,13925000
33119,12354206
33120,3401584
33121,7903000
33122,5116000
33123,45074509.6
33124,2610577.2
33125,7395000
33126,5552000
33127,7968000
33128,5890000
33129,14770275.8
33130,8566096.7
33131,9529182
33132,4508000
33133,29354200
33134,9612869.1
33135,6600527.2
33136,7250000
33137,4580560
33138,15910000
33139,7580000
33140,7353000
33141,3268000
33142,9070142.7
33143,4197089.2
33144,4505544
33145,6290000
33146,5590000
33147,3490567.2
33148,4465000
33149,14540000
33150,6385000
33151,7895000
33152,14132387.5
33153,14884894.1
33154,6798851.3
33155,11652343.4
33156,9190000
33157,5875324.6
33158,19667826.8
33159,4485000
33160,4962610.4
33161,5905000
33162,9289000
33163,5664000
33164,5225050
33165,7625000
33166,4546000
33167,5642000
33168,8970000
33169,4540310.4
33170,6450000
33171,7510000
33172,11495000
33173,4335000
33174,7705000
33175,3685617.3
33176,5310000
33177,6182000
33178,7065000
33179,10364065.2
33180,5839900
33181,5770000
33182,4330198.6
33183,2998000
33184,4625911.9
33185,6217785
33186,4370000
33187,5845000
33188,7705000
33189,6535000
33190,7115000
33191,15006000
33192,4540000
33193,7825444.2
33194,5249405.3
33195,6633000
33196,4764217.5
33197,3226465.7
33198,5400000
33199,7953515
33200,4335571.9
33201,6765000
33202,10919739.7
33203,7553000
33204,5318000
33205,6997742.1
33206,6895000
33207,10140000
33208,9043000
33209,6309100
33210,3245569.9
33211,5360000
33212,4859000
33213,5169000
33214,9060000
33215,4093617.1
33216,4894121.4
33217,5325060.4
33218,5065000
33219,3685437.7
33220,8372003.8
33221,4625450.75
33222,5275089.3
33223,2004798
33224,11995000
33225,7220000
33226,5194368.6
33227,3540475.8
33228,4196739.1
33229,7230000
33230,5717000
33231,7269000
33232,8257669.2
33233,9268891.2
33234,15816000
33235,7008070.3
33236,6995000
33237,14420000
33238,8030149.3
33239,6637000
33240,7215000
33241,5895000
33242,4430000
33243,5085000
33244,11556667.3
33245,7037123
33246,6576734.2
33247,4403378.225
33248,12058286.4
33249,14784514.4
33250,9140000
33251,8164063.3
33252,9815466
33253,6271218.4
33254,5265000
33255,9655000
33256,9421500
33257,5884264
33258,28258977.2
33259,5501470.2
33260,5292305.3
33261,8970000
33262,7258495.3
33263,6170144
33264,5922160
33265,10130273.5
33266,6950000
33267,6459453.8
33268,5530000
33269,8555947.2
33270,2245832
33271,5943656.9
33272,4900000
33273,8420000
33274,6639413.2
33275,6593000
33276,12053000
33277,8050000
33278,4067420
33279,6946000
33280,5620000
33281,6354000
33282,7830000
33283,7328444.2
33284,6910515.8
33285,13790456.8
33286,5915000
33287,4241380.9
33288,9705833.3
33289,5705333.333333333
33290,7971000
33291,5942774.3
33292,7237447.2
33293,6393033.2
33294,5850000
33295,4062160.3
33296,4108826.6
33297,7020000
33298,8405000
33299,13843000
33300,4414094.9
33301,9895000
33302,4420000
33303,9755967.9
33304,12249470.8
33305,5864000
33306,6691000
33307,11502419
33308,7691657.7
33309,6342500
33310,15963023.8
33311,5840000
33312,4720536
33313,4207925.1
33314,8539600
33315,5420000
33316,7075000
33317,8611734.6
33318,7075292
33319,5388000
33320,9915000
33321,5351888
33322,5085000
33323,7631735.6
33324,10643155.6
33325,7439000
33326,7374309.9
33327,6510000
33328,7105000
33329,11546184
33330,3686482.7
33331,22865110.6
33332,4410048.8
33333,12310283.7
33334,6010000
33335,11790000
33336,7921065.9
33337,3802785.3
33338,9505000
33339,6715000
33340,7080000
33341,7785000
33342,25833541.6
33343,6718000
33344,5482000
33345,6566100
33346,15750000
33347,12839469.9
33348,4430000
33349,5480000
33350,4522016.2
33351,10420000
33352,4501033.6
33353,6220000
33354,5293942.1
33355,5220000
33356,7419210.3
33357,10080000
33358,2902173.75
33359,8982079.8
33360,4555897
33361,11060000
33362,1934263.8
33363,6455000
33364,6719650.3
33365,9695000
33366,12706730.6
33367,6365000
33368,10365112.5
33369,7535000
33370,5957000
33371,7111100
33372,5050000
33373,6790000
33374,7275000
33375,4567400
33376,4408168
33377,8365108
33378,23630778.6
33379,5392202.7
33380,7700000
33381,5896927.2
33382,4310695.7
33383,5755000
33384,9065006.6
33385,2323652.3
33386,11530827.1
33387,7839600
33388,7060000
33389,4497588.6
33390,7932131.7
33391,5899693.7
33392,11238912
33393,5110488.6
33394,6646344
33395,6424106.8
33396,6230000
33397,6730000
33398,3935000
33399,9249500
33400,18706844.4
33401,12181074
33402,3985000
33403,7542128.9
33404,6949827.1
33405,10220927.6
33406,3716000
33407,6947882.3
33408,10683088.4
33409,6522732.1
33410,7864385
33411,6538270
33412,10490000
33413,5383068
33414,6740000
33415,21759651.6
33416,9090532
33417,4755754.2
33418,7040000
33419,7510000
33420,11242094.3
33421,6385500
33422,9005000
33423,3350177.6
33424,6545960.8
33425,5540000
33426,7976000
33427,17523826
33428,5116539
33429,4387607.2
33430,4572872
33431,4519993.9
33432,4735000
33433,5930000
33434,10769472.6
33435,6114000
33436,6696134
33437,6018000
33438,5143554.6
33439,3970000
33440,5488180.5
33441,4957340
33442,9454776.2
33443,7645000
33444,14230000
33445,4720034.6
33446,9016500
33447,4892568.2
33448,8140000
33449,10233000
33450,6477000
33451,13960417.4
33452,8700000
33453,4890000
33454,4817000
33455,7765000
33456,6811051.9
33457,5199000
33458,4834700
33459,18821704.9
33460,13751000
33461,11029567.6
33462,6259900
33463,5700000
33464,15235000
33465,5602500
33466,3219978.9
33467,6139500
33468,3750597.8
33469,10182598
33470,5945000
33471,2519709.8
33472,10109520.4
33473,8200000
33474,4815000
33475,3709482.6
33476,6500700
33477,7445000
33478,4010000
33479,10104500
33480,10238010.7
33481,5971184.4
33482,4965892.2
33483,10981967.5
33484,6649398.9
33485,15232600
33486,13905000
33487,5713096.7
33488,12775874.3
33489,10500200
33490,10694500
33491,9465000
33492,6765000
33493,8208141.5
33494,7267000
33495,9381572.4
33496,7520581
33497,8050834.3
33498,4970000
33499,8182189.2
33500,6205450
33501,7791913
33502,2320000
33503,6980000
33504,10772150.9
33505,6981200
33506,6991089.4
33507,8095000
33508,5832600
33509,5755000
33510,7810000
33511,6087400
33512,5389502
33513,12177779.6
33514,4498047.2
33515,4460956.6333333328
33516,5660000
33517,7157000
33518,9016346.6
33519,7421000
33520,5246517.7
33521,8099431.9
33522,4220026.9
33523,6979120.2
33524,5681164.7
33525,7019000
33526,9686500
33527,6480000
33528,6712000
33529,4832221
33530,6230000
33531,5449000
33532,5330000
33533,6670000
33534,4497500
33535,8758251.7
33536,8152643.3
33537,3654980.2
33538,6850000
33539,8350363.5
33540,11075000
33541,13490000
33542,24582179
33543,8385000
33544,6358047.1
33545,8981848
33546,5676454.6
33547,7379000
33548,6741093.7
33549,10430000
33550,12770000
33551,8075000
33552,7053390.9
33553,5202926.8
33554,8767000
33555,14970549.6
33556,4209000
33557,10304223
33558,27671592.2
33559,7620191.4
33560,4882500
33561,2506948.8
33562,7439000
33563,7238333.333333333
33564,5706000
33565,5724136
33566,8525000
33567,9672389.9
33568,1933614.9
33569,4628500
33570,11448420
33571,2814686.5
33572,7274953.4
33573,3876135.5
33574,5570000
33575,5126106
33576,3518000
33577,8222368.4
33578,13214000
33579,8608251.7
33580,8837806.4
33581,7846276.6
33582,9525000
33583,5059080.5
33584,4492000
33585,5493000
33586,5185000
33587,5835000
33588,9971938.6
33589,9787601.7
33590,4574589.6
33591,10466500
33592,7382000
33593,5401173.1
33594,11702799.5
33595,3787105.3
33596,7055000
33597,5742084
33598,4431468.8
33599,6455000
33600,4280123.7
33601,5731200
33602,7738956.5
33603,2800000
33604,4349340.4
33605,7842808
33606,6480000
33607,11591714
33608,10590830
33609,7105000
33610,10075000
33611,6626823
33612,5354000
33613,5250902.4
33614,4136514.6
33615,5101966.2
33616,11080000
33617,7615000
33618,2999810.5
33619,9047070.5
33620,6347813
33621,2531220.25
33622,4935000
33623,6282879.3
33624,6820780.4
33625,2951977.8
33626,12474000
33627,4385098.9
33628,4186885
33629,10104000
33630,6390000
33631,12900000
33632,5373217.7
33633,5123093.3
33634,15937218
33635,4520000
33636,6447563.1
33637,3449140.6
33638,8214000
33639,8611300
33640,9398866.2
33641,7699615.6
33642,8982079.8
33643,5121779.2
33644,6447331.3
33645,5266646.5
33646,10375774
33647,6874000
33648,7905000
33649,5265000
33650,5417493
33651,5625000
33652,8431666.6
33653,4906096.3
33654,6018751.7
33655,5261974.2
33656,3488732.55
33657,7244900
33658,7926680
33659,6363000
33660,8945000
33661,3656529
33662,6977233.5
33663,6860000
33664,7787981.7
33665,6849500
33666,6330000
33667,3127500
33668,8188144.6
33669,17545197
33670,5393531.2
33671,6200000
33672,21482134.4
33673,13380729.8
33674,4295000
33675,10135000
33676,4151090.2
33677,6837785.1
33678,9505000
33679,12443948.8
33680,5673900
33681,8699000
33682,7800000
33683,7804000
33684,4508371.6
33685,7679000
33686,8685000
33687,5295000
33688,11870759.3
33689,2703235.3
33690,5494447.8
33691,8458559.4
33692,4945000
33693,10675007.2
33694,3736900
33695,7938316.2
33696,7465021.6
33697,5152858.9
33698,7289302.2
33699,14330000
33700,2847703.2
33701,7429297.8
33702,6189000
33703,9050000
33704,4525143.4
33705,6262300
33706,4714522.3
33707,4541996
33708,3509140.8
33709,7135000
33710,6204000
33711,11902000
33712,10290000
33713,6000000
33714,5781575
33715,7658327.4
33716,4219068.1
33717,10230000
33718,4820974
33719,5722389.2
33720,5212718.833333333
33721,7439834.6
33722,5427178
33723,5125000
33724,4415000
33725,4855000
33726,8322071.7
33727,6649643.1
33728,5159650.3
33729,5005000
33730,5140000
33731,15216656
33732,7057822
33733,3386850.1
33734,8495176
33735,8739311.9
33736,6361608
33737,11962113.3
33738,4869334.8
33739,6010000
33740,4979049.2
33741,9217426
33742,5343500
33743,5830000
33744,5886930
33745,2036523.2
33746,9460353.3
33747,7640423
33748,5805000
33749,5123571.6
33750,7932000
33751,5677922
33752,4514400.1
33753,9882550
33754,6149000
33755,9816967.2
33756,8309113
33757,6269000
33758,5849000
33759,3366323.5
33760,3482422.6
33761,6010000
33762,6470000
33763,5087500
33764,6120185.6
33765,6419445.4
33766,5291000
33767,12140000
33768,6375000
33769,8555000
33770,2582714.8
33771,5519115
33772,7925000
33773,5830000
33774,6186741.1
33775,4605000
33776,6443000
33777,7618206.2
33778,8145000
33779,8822188.6
33780,15940000
33781,6644592.4
33782,5304877.3
33783,7870038.3
33784,6317390.3
33785,10323333.3
33786,7955000
33787,7610000
33788,5855650.7
33789,5127680.4
33790,5077000
33791,7175000
33792,5645000
33793,11600283.7
33794,5303473.8
33795,5480000
33796,7316484
33797,13550400
33798,7209485
33799,3753228
33800,5724000
33801,4951200
33802,5312500
33803,7135000
33804,6652050
33805,4556489.1
33806,5890000
33807,10248400
33808,5900216.5
33809,15757500
33810,6660000
33811,12525000
33812,10195520.4
33813,3700000
33814,11825000
33815,12676000
33816,5144941.4
33817,6275921.6
33818,7293066.7
33819,4045000
33820,3814000
33821,8180000
33822,5050917.1
33823,6224830.1
33824,10866739.6
33825,9020066.6
33826,9526798.4
33827,6229913
33828,5593015.4
33829,7000000
33830,5039491.4
33831,9360952.1
33832,7165550.7
33833,9102832.8
33834,6082261.5
33835,7967788.4
33836,7391797.8
33837,5314177.2
33838,9356826.5
33839,5380000
33840,10674218.4
33841,10065000
33842,5895600
33843,4338333.3
33844,4607673
33845,4584217.5
33846,6462590
33847,6239640
33848,7075880
33849,14180632.8
33850,5185000
33851,4150000
33852,6678387.7
33853,10520663
33854,5940000
33855,3947000
33856,2102198.8
33857,8938000
33858,6380000
33859,11011423.2
33860,1678256.7
33861,4848175.6
33862,5415000
33863,5517000
33864,6585000
33865,4832254.1
33866,6705000
33867,5689000
33868,12662500
33869,8070027.6
33870,5272841.9
33871,8547176
33872,5025941
33873,7750986
33874,4323827
33875,12200011.6
33876,6670000
33877,8640000
33878,5840000
33879,6535000
33880,4924161.3
33881,6090000
33882,3725000
33883,5330010.2
33884,7135000
33885,7421849
33886,8166103.2
33887,9630000
33888,4900000
33889,6803050
33890,8555000
33891,7448000
33892,4603244.6
33893,8102500
33894,5660275.2
33895,5727832.7666666666
33896,5137604.6
33897,4485883.8
33898,6238331
33899,13665043.3
33900,10092598.8
33901,5999365.4
33902,7600000
33903,6108490.5
33904,4840000
33905,6865000
33906,5922229.2
33907,2376059.6
33908,3614756.4
33909,7372449.8
33910,4895000
33911,6812312
33912,3725705.5
33913,5965000
33914,1835444.3
33915,34348500
33916,6880019.3
33917,6558270
33918,12540000
33919,7804789.7
33920,2135534.4
33921,4714346.5
33922,3290000
33923,10035323.3
33924,6179209
33925,11541088.3
33926,6646229.5
33927,7285827.1
33928,7915000
33929,9095000
33930,6255000
33931,7854585.7
33932,5950000
33933,8723295.3
33934,4518800
33935,2800251.05
33936,6029845.8
33937,6301000
33938,9753500
33939,6167620.3
33940,15148700
33941,7032000
33942,13677788
33943,8828000
33944,7090000
33945,9084740
33946,4775000
33947,10012000
33948,7196691.8
33949,5860000
33950,5955000
33951,4443180
33952,7478359.9
33953,6452314.8
33954,14127360.4
33955,6533312.5
33956,13543146.6
33957,4479384.9
33958,3068321.6
33959,6713552.5
33960,6546245
33961,7840000
33962,6161775.1
33963,6669179.3
33964,6104000
33965,3609387.8
33966,5526352.4
33967,6902497
33968,7990000
33969,5122737.6
33970,4635470.5
33971,5408000
33972,9986569
